amtinstpaidbefduel24m_4187115A,annuity_780A,annuitynextmonth_57A,avginstallast24m_3658937A,avglnamtstart24m_4525187A,avgoutstandbalancel6m_4187114A,avgpmtlast12m_4525200A,credamount_770A,currdebt_22A,currdebtcredtyperange_828A,disbursedcredamount_1113A,downpmt_116A,inittransactionamount_650A,lastapprcommoditycat_1041M,lastapprcommoditytypec_5251766M,lastapprcredamount_781A,lastcancelreason_561M,lastotherinc_902A,lastotherlnsexpense_631A,lastrejectcommoditycat_161M,lastrejectcommodtypec_5251769M,lastrejectcredamount_222A,lastrejectreason_759M,lastrejectreasonclient_4145040M,maininc_215A,maxannuity_159A,maxannuity_4075009A,maxdebt4_972A,maxinstallast24m_3658928A,maxlnamtstart6m_4525199A,maxoutstandbalancel12m_4187113A,maxpmtlast3m_4525190A,previouscontdistrict_112M,price_1097A,sumoutstandtotal_3546847A,sumoutstandtotalest_4493215A,totaldebt_9A,totalsettled_863A,totinstallast1m_4525188A,description_5085714M,education_1103M,education_88M,maritalst_385M,maritalst_893M,pmtaverage_3A,pmtaverage_4527227A,pmtaverage_4955615A,pmtssum_45A
,5710.6,0.0,,,,,30600.0,0.0,0.0,30600.0,3400.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,34000.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
93797.125,1150.8,2704.6,3893.2,,16989.72,4304.4,6160.0,8086.2,0.0,6160.0,0.0,,a55475b1,a55475b1,0.0,P52_67_90,,,a55475b1,a55475b1,14000.0,P99_56_166,P52_67_90,,18720.0,,48505.145,7598.6,32832.402,60498.062,4595.2,P147_21_170,6160.0,8086.2,8086.2,8086.2,134373.39,7299.8003,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
58801.195,5639.6,0.0,4523.2,,13807.663,4733.4,103800.0,0.0,0.0,103800.0,0.0,,P109_133_183,P171_142_104,39060.0,a55475b1,,,P148_110_5,P95_36_171,42194.0,P198_131_9,P94_109_143,80000.0,13200.0,,42040.0,8663.2,35108.8,52809.195,8663.194,P99_153_174,0.0,0.0,0.0,0.0,58809.195,8663.194,2fc785b2,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
,3778.4001,0.0,,,,,49978.0,0.0,0.0,49978.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,60000.0,P45_84_106,P94_109_143,,0.0,,0.0,,,,,a55475b1,49978.0,,,0.0,0.0,,2fc785b2,a55475b1,a55475b1,3439d993,a55475b1,,,13904.0,
0.0,6716.0,0.0,,,,,50000.0,0.0,0.0,50000.0,0.0,,P53_45_92,a55475b1,29196.0,P94_109_143,,,a55475b1,a55475b1,100000.0,P48_22_32,P94_109_143,18000.0,4000.0,,0.0,,,,,P109_162_152,0.0,0.0,0.0,0.0,35306.6,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,33428.383
41391.8,5678.6,0.0,3755.0,,4279.2,3715.4001,75000.0,0.0,0.0,75000.0,0.0,,P159_130_59,a55475b1,2380.0,a55475b1,,,a55475b1,a55475b1,0.0,P99_56_166,P94_109_143,30000.0,7940.0,,33055.5,6298.2,21004.4,15820.0,2068.6,P92_92_93,75000.0,0.0,0.0,0.0,71774.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,1225.4,0.0,,,,,14680.0,0.0,0.0,14680.0,0.0,,a55475b1,a55475b1,,a55475b1,,,P52_56_90,a55475b1,6599.0,a55475b1,a55475b1,,0.0,,0.0,,,,,a55475b1,14680.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,23377.207
127537.2,6343.2,4106.6,7170.6,,88940.77,,100000.0,71619.805,0.0,100000.0,0.0,,P148_110_5,a55475b1,64500.0,a55475b1,,,P52_56_90,a55475b1,7100.0,P99_56_166,P94_109_143,59000.0,32453.201,,100732.73,9093.4,,138798.2,,P156_128_17,0.0,71619.805,,71619.805,246373.11,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,3221.7
244627.78,4304.4,0.0,15289.2,,0.0,32873.6,64000.0,0.0,0.0,64000.0,0.0,,a55475b1,a55475b1,6000.0,P94_109_143,,,a55475b1,a55475b1,24000.0,P99_56_166,P94_109_143,161000.0,262440.0,,164311.73,89784.2,13907.601,29460.525,,P208_54_113,,0.0,0.0,0.0,362295.22,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,3111.4001,0.0,,,,,56000.0,0.0,0.0,56000.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,60000.0,P45_84_106,P94_109_143,,0.0,,0.0,,,,,a55475b1,56000.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
50594.0,3708.8,4544.6,3989.8,,90734.89,,61814.0,77140.6,0.0,0.0,0.0,0.0,a55475b1,a55475b1,73000.0,P94_109_143,,,a55475b1,a55475b1,20000.0,P94_109_143,P94_109_143,70000.0,38504.402,,90593.65,18364.4,,109060.6,,P204_99_158,,77140.6,,77140.6,219643.16,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,18567.217
,2437.2,0.0,,,,,11798.0,0.0,0.0,11798.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,11798.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
10936.8,2598.4001,0.0,1822.8,,3666.4001,1822.8,20000.0,0.0,0.0,20000.0,0.0,,a55475b1,a55475b1,10000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,100000.0,1900.0,,10299.0,1823.0,10299.0,11083.0,1823.0,P49_60_127,,0.0,0.0,0.0,11083.0,,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
0.0,2128.6,0.0,,,,,10738.0,0.0,0.0,10738.0,0.0,,P53_45_92,a55475b1,35119.402,P94_109_143,,,a55475b1,a55475b1,40000.0,P45_84_106,P94_109_143,16000.0,17166.0,,41968.6,,,,,P15_41_112,10738.0,0.0,0.0,0.0,54399.2,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
53892.8,6000.0,3722.0,3849.4001,,13411.714,,100000.0,3710.0,0.0,0.0,0.0,0.0,P12_6_178,a55475b1,4180.0,a55475b1,,,P148_110_5,a55475b1,18380.0,P94_109_143,P94_109_143,40000.0,12838.0,,28072.062,6746.2,,28408.0,,P92_92_93,0.0,3710.0,,3710.0,113758.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,3431.2
70843.6,2400.0,1673.8,5874.8003,,29652.4,,40000.0,10002.4,0.0,0.0,0.0,0.0,P159_130_59,a55475b1,15941.0,a55475b1,,,a55475b1,a55475b1,10000.0,a55475b1,a55475b1,50000.0,7300.0,,52581.0,7201.4,,60760.0,,P214_86_174,0.0,10002.4,,10002.4,76440.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,12947.418
21272.459,6000.0,0.0,2883.0,,,,100000.0,0.0,0.0,0.0,0.0,0.0,P159_130_59,a55475b1,13694.0,a55475b1,,,P53_45_92,a55475b1,4996.0,a55475b1,a55475b1,60000.0,29400.0,,68424.37,4926.4,,,,P131_33_167,0.0,0.0,,0.0,202360.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,3480.0
,2971.2,0.0,,,,,16354.8,0.0,0.0,16354.8,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,16354.8,,,0.0,0.0,,,,,,,,,,
,3182.8,0.0,,,,,49000.0,0.0,0.0,49000.0,40000.0,,a55475b1,a55475b1,,a55475b1,,,P100_96_175,a55475b1,55800.0,a55475b1,a55475b1,,0.0,,0.0,,,,,a55475b1,89000.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,2965.586
0.0,5106.2,0.0,,,,,61274.0,0.0,0.0,61274.0,0.0,61274.0,P159_130_59,a55475b1,29792.0,P94_109_143,,,a55475b1,a55475b1,105800.0,P99_56_166,P94_109_143,17000.0,5040.0,,0.0,,,,,P131_33_167,61274.0,0.0,0.0,0.0,39624.0,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
7442.5063,4359.0,0.0,1240.4,,26001.658,,60000.0,31048.041,0.0,60000.0,0.0,,P12_6_178,a55475b1,31131.8,a55475b1,,,a55475b1,a55475b1,150000.0,P99_56_166,P94_109_143,24000.0,12062.0,,30731.8,1598.0,,30770.52,,P41_138_103,0.0,31048.041,,31048.041,32198.77,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,16937.094
206016.66,3894.8,6543.8003,8584.0,,103715.89,,29980.0,104685.2,104685.2,29980.0,0.0,,a55475b1,a55475b1,107000.0,a55475b1,,,a55475b1,a55475b1,0.0,P94_109_143,P94_109_143,50000.0,80713.46,14140.0,134460.77,73979.805,,157045.2,,P147_21_170,,104685.2,104685.2,104685.2,704697.4,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,10343.2,,,
,735.8,0.0,,,,,12982.0,0.0,0.0,12982.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,12982.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,24342.0
,1973.4,0.0,,,,,19998.0,0.0,0.0,19998.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,19998.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,1200.0,0.0,2950.8,,,,20000.0,0.0,0.0,0.0,0.0,0.0,P159_130_59,a55475b1,6756.4,a55475b1,,,a55475b1,a55475b1,40000.0,a55475b1,a55475b1,40000.0,61280.0,,45606.402,13993.601,,,,P178_112_160,0.0,0.0,,0.0,139457.2,,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,,,18288.4
,2609.2,0.0,,,,,13000.0,0.0,0.0,13000.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,13000.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,38c061ee,a55475b1,,,,
,1211.6,0.0,,,,,10276.0,0.0,0.0,10276.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,10276.0,,,0.0,0.0,,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
0.0,2165.8,0.0,,,,,51978.0,0.0,0.0,51978.0,0.0,,P52_56_90,a55475b1,11498.4,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,13000.0,14944.8,,0.0,,,,,a55475b1,51978.0,0.0,0.0,0.0,15745.0,,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,,,
5580.0,1871.4,1860.0,1860.0,44637.6,41847.6,1860.0,20000.0,39057.6,0.0,20000.0,0.0,,a55475b1,a55475b1,35998.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,40000.0,10574.4,,34344.812,1860.0,44637.6,44637.6,1860.0,P156_128_17,,39057.6,39057.6,39057.6,83221.6,3720.0,2fc785b2,717ddd49,717ddd49,a7fcb6e5,1a19667c,,,18302.6,
12987.2,1299.2001,0.0,2220.8,,7416.9424,,10000.0,2452.6,2452.6,10000.0,0.0,,a55475b1,a55475b1,12000.0,a55475b1,,,a55475b1,a55475b1,18000.0,P99_56_166,P94_109_143,56000.0,12021.0,,13104.8,2474.0,,14841.601,,P194_92_171,,2452.6,,2452.6,44472.402,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,10097.0
,1898.0,0.0,,,,,22776.0,0.0,0.0,22776.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,22776.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,7588.2,,
0.0,3385.8,0.0,,,,,29160.0,0.0,0.0,29160.0,0.0,,P159_130_59,a55475b1,53372.0,P94_109_143,,,P12_6_178,a55475b1,52796.0,P198_131_9,P94_109_143,50000.0,19000.0,,66512.35,,,,,P197_47_166,29160.0,0.0,0.0,0.0,142240.0,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
,1028.8,0.0,,,,,9956.0,0.0,0.0,9956.0,0.0,,a55475b1,a55475b1,,a55475b1,,,P148_110_5,a55475b1,30998.0,a55475b1,a55475b1,,0.0,,0.0,,,,,a55475b1,9956.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,16849.4,,
31383.889,1420.0,0.0,2853.0,,3174.864,2876.0,45068.0,0.0,0.0,23668.0,0.0,23668.0,P12_6_178,a55475b1,22000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,16000.0,5296.4,,24980.0,5149.8003,24980.0,23499.887,5149.886,P97_120_185,23668.0,0.0,0.0,0.0,31386.688,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
105669.6,5636.6,4140.4,4071.2,,14428.572,,30000.0,0.0,0.0,30000.0,0.0,,a55475b1,a55475b1,60000.0,P85_114_140,,,a55475b1,a55475b1,,a55475b1,a55475b1,42000.0,7109.2,15360.0,67818.46,6494.6,,50800.0,,P82_154_182,,0.0,,0.0,137260.2,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,7759.7563
5456.8003,12301.8,0.0,909.4,,1072.0,,60000.0,0.0,0.0,60000.0,0.0,,P159_130_59,a55475b1,4400.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,37000.0,1600.0,16060.0,4805.2,909.60004,,4280.0,,P217_160_113,0.0,0.0,,0.0,5480.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
46227.402,1333.2001,4747.8003,4066.2,,36612.887,4066.2,15998.0,29716.6,29716.6,15998.0,0.0,,P159_130_59,a55475b1,17978.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,50000.0,7500.0,,47025.387,4747.8003,33265.2,56756.6,4747.8003,P178_112_160,15998.0,29716.6,29716.6,29716.6,46240.0,4747.8003,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,1541.6,0.0,,,,,38494.402,0.0,0.0,25694.4,0.0,25694.4,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,25694.4,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,7699.0,0.0,,,,,180792.4,0.0,0.0,180792.4,2000.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,182792.4,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
16173.26,1199.8,0.0,2695.6,,-0.60400003,,19998.0,0.0,0.0,9998.0,0.0,9998.0,P159_130_59,a55475b1,44780.0,a55475b1,,,P12_6_178,a55475b1,49654.0,a55475b1,a55475b1,40000.0,44080.0,,44688.86,3512.8,,44125.723,,P197_47_166,9998.0,0.0,,0.0,65971.32,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,3400.0
36768.8,1608.8,0.0,2162.8,,21274.03,2689.4001,51016.0,0.0,0.0,26816.0,0.0,26816.0,P159_130_59,a55475b1,26476.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,57000.0,33963.8,,31351.201,18288.201,13805.4,31351.201,18288.201,P158_150_171,26816.0,0.0,0.0,0.0,36769.0,20900.8,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,3411.6,0.0,,,,,34693.8,0.0,0.0,34693.8,3000.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,37693.8,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
38095.605,1110.0,1073.2001,3353.4001,,9521.286,1655.0,17998.0,16017.0,6437.6,17998.0,0.0,,a55475b1,a55475b1,5339.8003,a55475b1,,,P201_79_148,P26_100_76,8000.0,P198_131_9,P94_109_143,90000.0,42160.0,,62641.777,20073.4,18143.6,25002.0,491.4,P123_6_84,17998.0,10959.601,10959.601,16017.0,247825.4,982.8,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,5758.0,0.0,,,,,95969.805,0.0,0.0,47969.8,0.0,47969.8,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,47969.8,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a7fcb6e5,a55475b1,,,,28665.957
,3732.6,0.0,,,,,30000.0,0.0,0.0,30000.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,4190.0
43447.48,2583.4001,0.0,2308.8,,12865.236,3160.6,31000.0,0.0,0.0,31000.0,0.0,,P159_130_59,a55475b1,27993.6,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,30000.0,14851.481,,30576.951,10875.4,27993.6,34165.48,10875.482,P38_65_49,31000.0,0.0,0.0,0.0,55427.082,10875.482,a55475b1,a55475b1,a55475b1,a7fcb6e5,a55475b1,,,,
71169.05,6387.0,0.0,4744.6,,,5888.6,100000.0,0.0,0.0,100000.0,0.0,,a55475b1,a55475b1,44000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,38000.0,13208.044,,57545.402,8748.601,,13207.644,,P142_57_166,,0.0,0.0,0.0,84545.24,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,7221.8003,,,
,1728.0,0.0,,,,,13900.0,0.0,0.0,13900.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,13900.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,906.60004,0.0,,,,,10878.0,0.0,0.0,10878.0,600.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,11478.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
231655.36,3497.4001,6391.8003,9132.2,,119450.305,8765.8,52000.0,100374.57,100374.57,52000.0,0.0,,a55475b1,a55475b1,40000.0,a55475b1,,,a55475b1,a55475b1,50000.0,P99_56_166,P94_109_143,79000.0,24647.82,3640.0,118838.4,23018.4,58298.6,158274.36,6391.8003,P147_91_163,,100374.57,100374.57,100374.57,527049.8,10246.8,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,
0.0,5774.4,0.0,,,,,54996.0,0.0,0.0,54996.0,0.0,,a55475b1,a55475b1,24000.0,a55475b1,,,a55475b1,a55475b1,20000.0,a55475b1,a55475b1,6000.0,4940.0,,3469.784,,,,,a55475b1,54996.0,0.0,0.0,0.0,91312.805,,a55475b1,a55475b1,a55475b1,b6cabe76,a55475b1,,,,0.0
151015.28,3856.8,8511.8,8877.601,21541.6,93209.56,11312.2,60000.0,74598.11,74598.11,60000.0,0.0,,a55475b1,a55475b1,20900.0,P94_109_143,,,a55475b1,a55475b1,60000.0,a55475b1,P94_109_143,60000.0,105407.68,,114429.586,42817.0,68678.805,148692.8,16234.2,P136_95_178,,74598.11,74598.11,74598.11,412345.22,17023.6,2fc785b2,a55475b1,a55475b1,3439d993,a55475b1,,,13238.8,
20829.0,1508.6,0.0,2977.6,,2978.6,2976.4001,13000.0,0.0,0.0,13000.0,0.0,,a55475b1,a55475b1,50000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,50000.0,30731.297,,65870.2,2978.6,,23846.8,,P177_138_94,13000.0,0.0,0.0,0.0,143074.16,,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,15206.0,
,1166.8,0.0,,,,,11296.0,0.0,0.0,11296.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,11296.0,,,0.0,0.0,,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,1499.2001,0.0,,,,,35978.0,0.0,0.0,35978.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,35978.0,,,0.0,0.0,,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,,,0.0
45698.9,1239.8,1386.0,4154.4,13189.0,22483.582,4154.4,10000.0,11030.2,0.0,10000.0,0.0,,P159_130_59,a55475b1,11138.0,P30_86_84,,,a55475b1,a55475b1,60000.0,P99_56_166,P30_86_84,24000.0,14430.099,150000.0,31980.0,7972.8003,28848.201,40230.098,7972.898,P41_138_103,0.0,11030.2,11030.2,11030.2,45830.098,7972.898,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,7223.4,7223.4,,
,2682.0,0.0,5649.4,,,,14356.0,0.0,0.0,14356.0,0.0,,P12_6_178,a55475b1,18625.0,P94_109_143,,,P159_130_59,a55475b1,25714.0,P45_84_106,P94_109_143,84000.0,11300.0,,20605.0,5649.6,,,,P91_50_167,14356.0,0.0,,0.0,22600.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,2550.0
22917.0,6561.8003,2482.2,2919.2,,32595.55,2919.2,64400.0,22313.201,22313.201,64400.0,0.0,,P53_45_92,a55475b1,29758.4,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,70000.0,14012.0,,55345.0,3867.6,33751.0,57665.2,3867.6,P164_163_178,64400.0,22313.201,22313.201,22313.201,76734.6,4964.4,a55475b1,a55475b1,a55475b1,a7fcb6e5,a55475b1,,,,
,10146.4,0.0,,,,,52200.0,0.0,0.0,52200.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,52200.0,,,0.0,0.0,,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,15981.2,
13449.0,4198.8003,0.0,2556.0,,26303.74,,50000.0,31109.844,0.0,50000.0,0.0,,a55475b1,a55475b1,30450.0,a55475b1,,,a55475b1,a55475b1,60000.0,a55475b1,a55475b1,20000.0,14240.0,,34655.6,3639.0,,31510.14,,P19_11_176,,31209.844,,31109.844,145365.4,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,13891.541
162712.83,1755.8,9860.8,6641.8003,200000.0,210183.55,8353.0,33980.0,315473.8,0.0,33980.0,0.0,,a55475b1,a55475b1,0.0,P94_109_143,,,a55475b1,a55475b1,20800.0,P198_131_9,P94_109_143,,203203.75,,202764.12,36537.402,62155.6,354921.22,9860.8,P111_91_184,33980.0,315473.8,315473.8,315473.8,548842.06,19721.6,2fc785b2,717ddd49,a55475b1,3439d993,a55475b1,,,,
,2285.0,0.0,,,,,12240.0,0.0,0.0,12240.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,12240.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,18328.0
54139.6,7200.0,1333.4,4245.4,,94866.1,7783.0,120000.0,78759.89,60095.887,0.0,0.0,0.0,a55475b1,a55475b1,31998.0,P94_109_143,,,a55475b1,a55475b1,128000.0,a55475b1,P94_109_143,50000.0,17639.0,,124255.625,8765.8,31998.0,127112.7,7403.2,P62_144_102,,78759.89,78759.89,78759.89,324499.4,13381.601,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
34450.0,2428.2,0.0,5741.6,,,,40471.0,0.0,0.0,40471.0,0.0,40471.0,P148_110_5,a55475b1,31594.0,P94_109_143,,,a55475b1,a55475b1,22000.0,P99_56_166,P94_109_143,90000.0,16000.0,,34437.402,5742.2,,,,P47_144_70,40471.0,0.0,0.0,0.0,49713.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,28616.201
,11122.2,0.0,,,,,59406.0,0.0,0.0,59406.0,3000.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,62406.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,8173.6,,,
,1677.4,0.0,,,,,16998.0,0.0,0.0,16998.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,16998.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,1382.8,0.0,,,,,14012.0,0.0,0.0,14012.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,14012.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,5209.8003,,,
0.0,2184.2,0.0,,,,,18810.0,0.0,0.0,18810.0,0.0,,a55475b1,a55475b1,24000.0,a55475b1,,,a55475b1,a55475b1,46000.0,a55475b1,a55475b1,13000.0,10000.0,,8494.738,,,,,P194_92_171,18810.0,0.0,0.0,0.0,63401.062,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,
,1929.0,0.0,,,,,19616.0,0.0,0.0,19616.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,P159_130_59,a55475b1,61998.0,P99_56_166,P94_109_143,,0.0,,0.0,,,,,a55475b1,19616.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
153847.19,1604.0,0.0,7853.6,,59710.727,9642.4,7998.0,0.0,0.0,7998.0,0.0,,P159_130_59,a55475b1,7496.0,a55475b1,,,a55475b1,a55475b1,12000.0,P94_109_143,P94_109_143,114000.0,113817.74,,115173.39,57929.2,7945.8003,114794.87,57929.184,P114_147_118,7998.0,0.0,0.0,0.0,227934.67,57929.184,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
178387.42,21666.8,0.0,12742.0,,,17661.8,260000.0,0.0,0.0,260000.0,26390.0,,a55475b1,a55475b1,150000.0,P94_109_143,,,P12_6_178,a55475b1,44398.0,P198_131_9,P94_109_143,152000.0,46479.414,,153980.0,23401.4,,23159.412,,P54_133_26,286390.0,0.0,0.0,0.0,471005.72,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,
37247.297,3777.2,2917.8,2333.2,,13398.086,2275.0,40000.0,14078.601,14078.601,40000.0,0.0,,a55475b1,a55475b1,3000.0,a55475b1,,,a55475b1,a55475b1,40000.0,P99_56_166,P94_109_143,47100.0,7133.2964,,22980.0,4749.4,21068.201,21501.6,1792.0,P217_160_113,40000.0,14078.601,14078.601,14078.601,39741.297,1792.0,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
